Id,MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
473,180,3675,6,5,2005,2005,459,0,88,547,1072,0,0,1072,1,0,1,0,2,1,5,0,2,525,0,28,0,0,0,0,0,6,2008,148000
1181,60,11170,7,5,1990,1991,1216,0,0,1216,1298,1216,0,2514,0,0,2,1,4,1,8,0,2,693,0,0,0,0,0,0,0,4,2006,250000
1153,20,14115,6,7,1956,2004,296,547,230,1073,1811,0,0,1811,0,0,1,0,2,1,6,1,2,470,0,0,280,0,0,0,0,7,2006,230000
710,20,7162,5,7,1966,1966,0,0,876,876,904,0,0,904,0,0,1,0,3,1,6,0,1,408,0,0,0,0,0,0,0,12,2008,109900
864,20,7931,5,5,1959,1959,1148,0,0,1148,1148,0,0,1148,1,0,1,0,3,1,6,0,1,672,0,0,0,0,0,0,0,7,2009,132500
98,20,10921,4,5,1965,1965,520,0,440,960,960,0,0,960,1,0,1,0,3,1,6,0,1,432,120,0,0,0,0,0,0,5,2007,94750
1045,20,9600,8,5,1981,1981,1104,0,1420,2524,2524,0,0,2524,1,0,2,1,4,1,9,1,2,542,474,120,0,0,0,0,0,7,2009,278000
577,50,6292,7,7,1928,1950,0,0,861,861,877,600,0,1477,0,1,2,0,3,1,6,1,1,216,0,50,0,0,0,0,0,8,2009,145000
891,50,8064,5,7,1949,2006,0,0,672,672,672,252,0,924,0,0,1,0,3,1,6,1,2,576,0,0,0,0,0,0,2000,7,2007,122900
939,60,8760,7,5,2006,2006,464,0,927,1391,1391,571,0,1962,0,0,2,1,3,1,7,0,3,868,0,90,0,0,0,0,0,8,2006,239799
551,120,4043,6,6,1977,1977,559,0,510,1069,1069,0,0,1069,0,0,2,0,2,1,4,0,2,440,0,55,0,0,200,0,0,10,2008,140000
309,30,12342,4,5,1940,1950,262,0,599,861,861,0,0,861,0,0,1,0,1,1,4,0,2,539,158,0,0,0,0,0,0,3,2009,82500
790,60,12205,6,8,1966,2007,568,0,264,832,976,1111,0,2087,0,0,2,1,5,1,9,0,2,444,133,168,0,0,0,0,0,7,2007,187500
779,90,8400,5,5,1977,1977,0,0,0,0,2020,0,0,2020,0,0,2,0,4,2,10,2,2,630,0,0,0,0,0,0,0,10,2007,144000
673,20,11250,6,6,1977,1977,767,0,441,1208,1208,0,0,1208,1,0,1,1,3,1,6,1,2,546,198,42,0,0,0,0,0,6,2006,165000
878,60,8834,9,5,2004,2005,1170,0,292,1462,1462,762,0,2224,1,0,2,1,4,1,10,1,3,738,184,0,0,0,0,0,0,6,2009,350000
434,60,10839,6,5,1997,1998,0,0,926,926,926,678,0,1604,0,0,2,1,3,1,7,1,2,470,0,36,0,0,0,0,0,7,2008,181000
583,90,11841,6,5,1990,1990,816,0,0,816,816,0,0,816,1,0,1,0,3,1,5,0,0,0,0,32,0,0,0,0,0,5,2007,118500
1424,80,19690,6,7,1966,1966,0,0,697,697,1575,626,0,2201,0,0,2,0,4,1,8,1,2,432,586,236,0,0,0,738,0,8,2006,274970
1039,160,1533,4,6,1970,2008,0,0,546,546,798,546,0,1344,0,0,1,1,3,1,6,1,0,0,0,0,0,0,0,0,0,5,2009,97000
1274,80,11512,6,7,1959,2006,719,0,300,1019,1357,0,0,1357,1,0,1,0,2,1,5,1,1,312,0,0,0,0,163,0,0,5,2008,177000
1144,20,9000,5,3,1959,1959,288,0,718,1006,1006,0,0,1006,0,0,1,0,3,1,5,0,0,0,0,24,0,0,0,0,0,7,2008,80000
1024,120,3182,7,5,2005,2006,16,0,1330,1346,1504,0,0,1504,0,0,2,0,2,1,7,1,2,437,156,20,0,0,0,0,0,5,2008,191000
726,20,6960,4,6,1970,1970,375,239,250,864,864,0,0,864,0,0,1,0,3,1,5,0,2,660,96,0,0,0,0,0,500,11,2009,120500
568,20,10171,7,5,2004,2004,2,0,1515,1517,1535,0,0,1535,0,0,2,0,3,1,7,0,2,532,0,0,0,0,0,0,0,3,2010,214000
620,60,12244,8,5,2003,2003,871,0,611,1482,1482,780,0,2262,1,0,2,1,4,1,10,2,3,749,168,0,0,0,0,0,0,8,2008,305000
1157,80,9350,5,8,1965,1999,633,0,586,1219,1265,0,0,1265,0,1,2,0,3,1,6,1,2,502,0,92,0,96,0,0,0,10,2008,179900
493,60,15578,6,5,2006,2006,0,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,0,2,429,0,0,0,0,0,0,0,5,2006,172785
386,120,3182,8,5,2004,2005,24,0,1232,1256,1269,0,0,1269,0,0,2,0,2,1,6,1,2,430,146,20,0,0,144,0,0,4,2010,192000
282,20,7200,6,5,2006,2006,905,0,357,1262,1262,0,0,1262,0,0,2,0,2,1,5,0,2,572,0,120,0,0,0,0,0,5,2006,185000
1195,60,9364,6,7,1969,1969,371,0,292,663,663,689,0,1352,0,0,1,1,4,1,7,0,1,299,379,36,0,0,0,0,0,3,2010,158000
484,120,4500,6,5,1998,1998,897,0,319,1216,1216,0,0,1216,1,0,2,0,2,1,5,0,2,402,0,125,0,0,0,0,0,5,2006,164000
283,120,5063,7,5,2007,2008,904,0,410,1314,1314,0,0,1314,1,0,2,0,2,1,6,1,2,626,172,62,0,0,0,0,0,4,2009,207500
438,45,6000,6,7,1926,2004,0,0,884,884,904,0,0,904,0,0,1,0,2,1,4,0,1,180,0,0,105,0,0,0,0,1,2009,119000
1119,80,13825,5,6,1958,1987,0,0,533,533,1021,580,0,1601,0,1,1,0,3,1,6,0,1,300,280,34,0,0,0,0,0,12,2008,140000
549,20,8235,5,7,1955,1995,180,645,0,825,825,0,0,825,1,0,1,0,2,1,4,0,2,720,140,50,0,0,0,0,0,6,2008,125000
800,50,7200,5,7,1937,1950,569,0,162,731,981,787,0,1768,1,0,1,1,3,1,7,2,1,240,0,0,264,0,0,0,0,6,2007,175000
1298,180,3675,6,5,2005,2006,547,0,0,547,1072,0,0,1072,1,0,2,0,2,1,5,0,2,525,0,44,0,0,0,0,0,6,2006,140000
769,20,9100,7,5,2004,2005,24,0,1836,1860,1836,0,0,1836,0,0,2,0,3,1,8,1,2,484,120,33,0,0,0,0,0,10,2006,216837
1048,20,9245,5,5,1994,1995,686,0,304,990,990,0,0,990,0,1,1,0,3,1,5,0,2,672,0,0,0,0,0,0,0,2,2008,145000
894,20,13284,5,5,1954,1954,1064,0,319,1383,1383,0,0,1383,1,0,1,0,3,1,6,1,1,354,511,116,0,0,0,0,0,6,2008,165000
674,20,14442,6,7,1957,2004,1186,0,291,1477,1839,0,0,1839,1,0,2,0,3,1,7,2,2,416,0,87,0,0,200,0,0,6,2007,257500
1391,20,9100,7,5,2000,2000,1400,0,125,1525,1525,0,0,1525,1,0,2,0,3,1,6,0,2,541,219,36,0,0,0,0,0,9,2006,235000
687,60,10207,7,6,2007,2007,0,0,874,874,874,887,0,1761,0,0,3,0,3,1,7,0,2,578,144,105,0,0,0,0,0,8,2007,227875
1226,80,10482,6,8,1958,1958,507,0,81,588,1138,0,0,1138,0,1,1,0,3,1,6,0,1,264,224,0,0,0,0,0,0,6,2007,145000
1398,70,6120,5,8,1920,2004,0,0,939,939,939,574,0,1513,0,0,1,1,4,1,8,0,1,180,24,0,150,0,0,0,0,5,2007,137500
122,50,6060,4,5,1939,1950,0,0,732,732,772,351,0,1123,0,0,1,0,3,1,4,0,1,264,0,0,140,0,0,0,0,6,2007,100000
1159,20,11932,8,5,2007,2008,0,0,1580,1580,1580,0,0,1580,0,0,2,0,3,1,7,0,3,830,0,24,0,0,0,0,0,6,2008,235128
700,120,4282,7,5,2004,2004,16,0,1375,1391,1391,0,0,1391,0,0,2,0,2,1,5,0,2,530,156,158,0,0,0,0,0,7,2008,196000
792,80,11333,6,5,1976,1976,539,0,490,1029,1062,0,0,1062,1,0,1,0,3,1,5,2,2,539,120,0,0,0,0,0,0,5,2007,146800
17,20,11241,6,7,1970,1970,578,0,426,1004,1004,0,0,1004,1,0,1,0,2,1,5,1,2,480,0,0,0,0,0,0,700,3,2010,149000
1442,120,4426,6,5,2004,2004,697,0,151,848,848,0,0,848,1,0,1,0,1,1,3,1,2,420,149,0,0,0,0,0,0,5,2008,149300
802,30,4800,4,7,1916,1990,197,0,999,1196,1196,0,0,1196,1,0,1,0,2,1,5,0,2,440,0,0,0,0,0,0,0,7,2007,109900
1302,70,7500,6,7,1942,1950,547,0,224,771,753,741,0,1494,0,0,1,0,3,1,7,2,1,213,0,0,0,0,224,0,0,11,2009,177500
988,20,10159,9,5,2009,2010,1646,0,284,1930,1940,0,0,1940,1,0,2,1,3,1,8,1,3,606,168,95,0,0,0,0,0,4,2010,395192
861,50,7642,7,8,1918,1998,0,0,912,912,912,514,0,1426,0,0,1,1,3,1,7,1,1,216,0,240,0,0,0,0,0,6,2007,189950
294,60,16659,7,7,1977,1994,795,0,0,795,1468,795,0,2263,1,0,2,1,3,1,9,1,2,539,0,250,0,0,0,0,0,3,2006,235000
847,60,9317,7,5,1993,1993,513,0,227,740,1006,769,0,1775,1,0,2,1,3,1,7,1,2,425,234,72,192,0,0,0,0,7,2009,213000
1005,120,3182,7,5,2005,2006,16,0,1330,1346,1504,0,0,1504,0,0,2,0,1,1,7,1,2,457,156,0,0,0,0,0,0,5,2009,181000
107,30,10800,4,7,1885,1995,0,0,641,641,1047,0,0,1047,0,0,1,0,2,1,6,0,1,273,0,0,0,0,0,0,450,8,2007,100000
727,20,21695,6,9,1988,2007,808,0,72,880,1680,0,0,1680,1,0,2,0,3,1,5,1,2,540,292,44,0,182,0,0,0,12,2009,222000
24,120,4224,5,7,1976,1976,840,0,200,1040,1060,0,0,1060,1,0,1,0,3,1,6,1,2,572,100,110,0,0,0,0,0,6,2007,129900
711,30,4130,3,6,1935,2003,0,0,270,270,729,0,0,729,0,0,1,0,2,1,5,0,0,0,0,0,0,0,0,0,0,7,2008,52000
70,50,15593,7,4,1953,1953,603,0,701,1304,1304,983,0,2287,0,0,2,0,3,1,7,1,2,667,0,21,114,0,0,0,0,7,2006,225000
952,20,7800,5,5,1965,1965,641,0,187,828,965,0,0,965,1,0,1,0,3,1,6,0,1,300,421,0,0,0,0,0,0,7,2006,119900
426,60,3378,7,8,1946,1992,0,0,651,651,707,682,0,1389,0,0,1,1,3,1,6,2,1,240,0,0,126,0,0,0,0,9,2009,135000
1208,20,9135,6,5,2003,2003,340,0,1342,1682,1700,0,0,1700,1,0,2,0,3,1,7,0,2,544,192,23,0,0,0,0,0,5,2006,200000
1283,20,8800,5,7,1977,2008,532,144,364,1040,1040,0,0,1040,0,0,2,0,3,1,5,0,2,484,0,0,0,0,288,0,0,9,2009,150500
104,20,10402,7,5,2009,2009,0,0,1226,1226,1226,0,0,1226,0,0,2,0,3,1,6,0,3,740,0,36,0,0,0,0,0,5,2010,198900
556,45,6380,5,6,1922,1950,0,0,993,993,1048,0,0,1048,0,0,1,0,2,1,5,1,1,280,0,0,116,0,0,0,0,8,2006,113000
1244,20,13891,10,5,2006,2006,1386,0,690,2076,2076,0,0,2076,1,0,2,1,2,1,7,1,3,850,216,229,0,0,0,0,0,9,2006,465000
1083,20,8749,7,5,2002,2002,0,0,1459,1459,1459,0,0,1459,0,0,2,0,3,1,6,1,2,527,192,39,0,0,0,0,0,9,2007,192000
1066,60,14000,7,5,1996,1997,1201,0,105,1306,1306,954,0,2260,1,0,2,1,3,1,7,0,2,533,296,44,0,0,0,0,0,4,2010,328000
1367,60,9179,7,5,1999,1999,633,0,240,873,882,908,0,1790,1,0,2,1,3,1,7,0,2,588,0,88,0,0,0,0,0,6,2008,193000
75,50,5790,3,6,1915,1950,0,0,840,840,840,765,0,1605,0,0,2,0,3,2,8,0,1,379,0,0,202,0,0,0,0,5,2010,107400
508,20,7862,6,5,2009,2009,27,0,1191,1218,1218,0,0,1218,0,0,2,0,2,1,4,0,2,676,0,102,0,0,0,0,0,9,2009,208300
1317,20,10226,8,5,2008,2008,0,0,1622,1622,1630,0,0,1630,1,0,2,0,3,1,8,1,3,860,172,42,0,0,0,0,0,1,2009,295493
219,50,15660,7,9,1939,2006,341,0,457,798,1137,817,0,1954,0,1,1,1,3,1,8,2,2,431,0,119,150,0,0,0,0,5,2008,311500
1422,120,4043,6,5,1977,1977,360,0,709,1069,1069,0,0,1069,0,0,2,0,2,1,4,1,2,440,0,55,0,0,165,0,0,7,2010,127500
1396,60,12665,8,5,2005,2006,0,0,1094,1094,1133,1349,0,2482,0,0,2,1,4,1,9,1,3,642,144,39,0,0,0,0,0,2,2007,281213
266,20,12090,6,6,1981,1981,588,228,606,1422,1422,0,0,1422,0,0,2,0,3,1,7,1,2,576,276,0,0,0,0,0,0,6,2008,175500
882,50,13758,7,5,1990,1991,902,0,254,1156,1187,530,0,1717,0,0,2,1,3,1,7,1,2,400,168,36,0,0,0,0,0,4,2007,187500
1013,70,10592,6,7,1923,1996,0,0,602,602,900,602,0,1502,0,0,1,1,3,1,7,2,1,180,96,0,112,0,53,0,0,8,2007,165000
435,180,1890,4,7,1972,1972,495,0,135,630,630,0,0,630,1,0,1,0,1,1,3,0,0,0,88,0,0,0,0,0,0,6,2008,81000
111,50,9525,6,4,1954,1972,444,0,550,994,1216,639,0,1855,0,0,2,0,4,1,7,0,1,325,182,0,0,0,0,0,0,10,2006,136900
511,20,14559,5,7,1951,2000,650,180,178,1008,1363,0,0,1363,1,0,1,0,2,1,6,2,1,288,324,42,0,0,168,0,2000,6,2009,164900
41,20,8658,6,5,1965,1965,643,0,445,1088,1324,0,0,1324,0,0,2,0,3,1,6,1,2,440,0,138,0,0,0,0,0,12,2006,160000
1006,80,8385,5,8,1977,1977,595,0,390,985,985,0,0,985,0,0,2,0,3,1,6,0,1,328,210,0,0,0,0,0,0,11,2008,149900
277,20,9196,7,5,2003,2003,0,0,1560,1560,1560,0,0,1560,0,0,2,0,3,1,7,0,2,573,100,150,0,0,0,0,0,4,2010,201000
340,20,12400,6,7,1958,1998,585,0,630,1215,1215,0,0,1215,0,0,1,0,3,1,6,0,1,297,0,0,0,0,234,0,0,6,2009,155000
1450,180,1533,5,7,1970,1970,553,0,77,630,630,0,0,630,1,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,8,2006,92000
907,20,13501,8,5,2006,2006,63,0,1560,1623,1636,0,0,1636,1,0,2,0,3,1,8,1,3,865,0,60,0,0,0,0,0,6,2007,255000
186,75,22950,10,9,1892,1993,0,0,1107,1107,1518,1518,572,3608,0,0,2,1,4,1,12,2,3,840,0,260,0,0,410,0,0,6,2006,475000
1059,60,11308,9,5,2008,2008,936,0,168,1104,1130,1054,0,2184,1,0,2,1,3,1,10,1,3,836,0,102,0,0,0,0,0,7,2009,335000
745,120,5395,8,5,1993,1993,733,0,604,1337,1337,0,0,1337,1,0,2,0,2,1,5,1,2,462,96,0,70,168,0,0,0,10,2008,180000
1291,80,14112,5,7,1964,1964,1014,0,138,1152,1152,0,0,1152,1,0,1,0,3,1,6,1,2,484,227,0,0,0,0,0,0,4,2010,180500
1113,20,7100,5,7,1957,1957,708,0,108,816,816,0,0,816,1,0,1,0,2,1,5,0,1,308,0,0,0,0,0,0,0,7,2006,129900
949,60,14006,7,5,2002,2002,0,0,936,936,936,840,0,1776,0,0,2,1,3,1,7,1,2,474,144,96,0,0,0,0,0,2,2006,192500
62,75,7200,5,7,1920,1996,0,0,530,530,581,530,0,1111,0,0,1,0,3,1,6,0,1,288,0,0,144,0,0,0,0,3,2007,101000
868,20,6970,4,5,1961,1961,932,0,108,1040,1120,0,0,1120,1,0,1,1,3,1,5,0,2,544,168,0,0,0,0,0,400,5,2007,129000
579,160,3604,7,5,2007,2007,0,0,689,689,703,689,0,1392,0,0,2,0,2,1,5,0,2,540,0,102,0,0,0,0,0,2,2008,146000
798,20,7677,5,5,1953,1953,570,0,203,773,773,0,0,773,0,0,1,0,2,1,4,0,1,240,0,0,0,0,0,0,0,4,2008,110000
656,160,1680,6,5,1971,1971,0,0,525,525,525,567,0,1092,0,0,1,1,3,1,6,0,1,264,0,0,0,0,0,0,0,3,2010,88000
1285,50,9638,6,7,1919,1990,0,0,804,804,1699,748,0,2447,0,0,2,0,4,1,10,1,1,336,272,0,42,0,116,0,0,3,2010,169000
388,80,7200,6,6,1976,1976,631,0,410,1041,1125,0,0,1125,1,0,1,0,3,1,6,1,1,352,296,0,0,0,0,0,0,10,2009,125000
128,45,4388,5,7,1930,1950,116,0,556,672,840,0,0,840,0,0,1,0,3,1,5,1,0,0,0,0,0,0,0,0,0,6,2007,87000
1311,20,17500,7,8,1959,2002,1406,0,496,1902,1902,0,0,1902,1,0,2,0,3,1,7,2,2,567,0,207,162,0,0,0,0,5,2010,335000
252,120,4750,8,5,2006,2007,1573,0,0,1573,1625,0,0,1625,1,1,2,0,2,1,5,1,2,538,123,0,0,0,153,0,0,12,2007,235000
1255,60,6931,7,5,2003,2004,0,0,746,746,760,896,0,1656,0,0,2,1,3,1,7,1,2,397,178,128,0,0,0,0,0,7,2008,165400
963,160,2308,6,6,1976,1976,556,0,248,804,804,744,0,1548,1,0,2,1,3,1,7,1,2,440,48,0,0,0,0,0,0,7,2007,155000
308,50,7920,6,7,1920,1950,0,0,319,319,1035,371,0,1406,0,0,1,0,3,1,6,0,0,0,0,144,0,0,0,0,0,3,2008,89500
194,160,2522,7,5,2004,2004,0,0,970,970,970,739,0,1709,0,0,2,0,3,1,7,0,2,380,0,40,0,0,0,0,0,5,2006,130000
647,20,7200,5,5,1950,1950,0,0,0,0,1048,0,0,1048,0,0,1,0,3,1,7,0,2,420,0,27,0,0,0,0,0,7,2008,98300
503,20,9170,5,7,1965,1965,698,96,420,1214,1214,0,0,1214,1,0,1,0,2,1,6,0,2,461,0,0,184,0,0,0,400,4,2007,140000
34,20,10552,5,5,1959,1959,1018,0,380,1398,1700,0,0,1700,0,1,1,1,4,1,6,1,2,447,0,38,0,0,0,0,0,4,2010,165500
1092,160,2160,7,5,1999,2000,510,0,90,600,624,628,0,1252,1,0,2,1,2,1,4,0,2,462,0,48,0,0,0,0,0,3,2008,160000
801,60,12798,6,5,1997,1997,462,0,154,616,616,1072,0,1688,1,0,2,1,4,1,8,0,2,603,403,114,185,0,0,0,400,5,2008,200000
867,20,10656,8,5,2006,2007,0,0,1638,1638,1646,0,0,1646,0,0,2,0,3,1,6,1,3,870,192,80,0,0,0,0,0,11,2007,248900
58,60,11645,7,5,2004,2004,0,0,860,860,860,860,0,1720,0,0,2,1,3,1,7,0,2,565,0,70,0,0,0,0,0,8,2006,196500
1008,160,2217,4,4,1970,1970,273,273,0,546,546,546,0,1092,0,0,1,1,3,1,6,0,1,286,238,0,0,0,0,0,0,8,2009,88000
359,80,6930,5,4,1958,1958,300,294,468,1062,1352,0,0,1352,0,1,1,0,3,1,6,0,1,288,168,0,294,0,0,0,0,7,2006,130000
46,120,7658,9,5,2005,2005,456,0,1296,1752,1752,0,0,1752,1,0,2,0,2,1,6,1,2,576,196,82,0,0,0,0,0,2,2010,319900
1160,60,9120,6,6,1974,1974,442,0,459,901,943,933,0,1876,0,0,2,1,4,1,8,1,2,540,0,69,0,0,0,0,0,7,2008,185000
1380,80,9735,5,5,2006,2007,0,0,384,384,754,640,0,1394,0,0,2,1,3,1,7,0,2,400,100,0,0,0,0,0,0,5,2008,167500
828,20,8529,7,5,2001,2001,20,0,1434,1454,1434,0,0,1434,0,0,2,0,3,1,6,1,2,527,290,39,0,0,0,0,0,4,2009,189000
69,30,4608,4,6,1945,1950,0,0,747,747,747,0,0,747,0,0,1,0,2,1,4,0,1,220,0,0,0,0,0,0,0,6,2010,80000
319,60,9900,7,5,1993,1993,987,0,360,1347,1372,1274,0,2646,1,0,2,1,4,1,9,1,3,656,340,60,144,0,0,0,0,4,2009,260000
292,190,5687,5,6,1912,2000,210,0,570,780,936,780,0,1716,1,0,2,0,6,1,9,0,0,0,0,184,0,0,0,0,0,3,2008,135900
47,50,12822,7,5,2003,2003,1351,0,83,1434,1518,631,0,2149,1,0,1,1,1,1,6,1,2,670,168,43,0,0,198,0,0,8,2009,239686
278,20,19138,4,5,1951,1951,120,0,744,864,864,0,0,864,0,0,1,0,2,1,4,0,2,400,0,0,0,0,0,0,0,6,2010,141000
1342,20,13695,6,5,2003,2004,814,0,300,1114,1114,0,0,1114,1,0,1,0,3,1,6,0,2,576,0,78,0,0,0,0,0,7,2008,155000
298,60,7399,7,5,1997,1998,649,0,326,975,975,975,0,1950,0,0,2,1,3,1,7,1,2,576,0,10,0,0,198,0,0,6,2007,239000
225,20,13472,10,5,2003,2003,56,0,2336,2392,2392,0,0,2392,0,0,2,0,3,1,8,1,3,968,248,105,0,0,0,0,0,6,2009,386250
1252,120,3136,7,5,2003,2003,0,0,1405,1405,1405,0,0,1405,0,0,2,0,2,1,6,1,2,478,148,36,0,0,0,0,0,3,2006,171750
1056,20,11361,6,5,1976,1976,644,0,549,1193,1523,0,0,1523,0,1,2,0,3,1,7,1,2,478,0,0,0,0,189,0,0,5,2008,180000
1052,20,11175,7,5,2007,2007,0,0,1316,1316,1316,0,0,1316,0,0,2,0,3,1,6,1,2,440,0,20,0,0,0,0,0,10,2007,200141
365,60,18800,6,5,1976,1976,712,0,84,796,790,784,0,1574,1,0,2,1,3,1,6,1,2,566,306,111,0,0,0,0,0,7,2006,190000
428,20,8593,4,6,1957,1957,288,0,619,907,907,0,0,907,0,0,1,0,3,1,5,0,1,352,0,0,0,0,0,0,0,7,2008,109008
367,20,9500,6,5,1963,1963,609,0,785,1394,1394,0,0,1394,1,0,1,1,3,1,6,2,2,514,0,76,0,0,185,0,0,7,2009,159000
1,60,8450,7,5,2003,2003,706,0,150,856,856,854,0,1710,1,0,2,1,3,1,8,0,2,548,0,61,0,0,0,0,0,2,2008,208500
774,20,10150,5,5,1958,1958,456,0,456,912,912,0,0,912,0,0,1,0,2,1,5,0,1,275,0,0,0,0,0,0,0,7,2007,114500
843,80,9020,6,7,1966,1966,312,539,276,1127,1165,0,0,1165,1,0,1,1,3,1,6,0,2,490,0,129,0,0,0,0,0,5,2008,174900
1028,20,9520,8,5,2007,2008,1513,0,125,1638,1646,0,0,1646,1,0,2,0,3,1,7,1,3,800,192,44,0,0,0,0,0,4,2008,293077
67,20,19900,7,5,1970,1989,912,0,1035,1947,2207,0,0,2207,1,0,2,0,3,1,7,1,2,576,301,0,0,0,0,0,0,7,2010,180000
1201,20,9353,4,5,1970,1970,0,0,864,864,864,0,0,864,0,0,1,0,3,1,5,0,1,280,0,0,0,0,0,0,0,7,2006,116050
32,20,8544,5,6,1966,2006,0,0,1228,1228,1228,0,0,1228,0,0,1,1,3,1,6,0,1,271,0,65,0,0,0,0,0,6,2008,149350
852,120,3196,8,5,2003,2003,0,0,1273,1273,1456,0,0,1456,0,0,2,0,2,1,7,1,2,400,143,20,0,0,0,0,0,5,2006,215000
1120,20,7560,5,5,1959,1959,369,0,671,1040,1040,0,0,1040,0,0,1,0,3,1,6,0,1,286,140,0,252,0,0,0,0,7,2006,133700
29,20,16321,5,6,1957,1997,1277,0,207,1484,1600,0,0,1600,1,0,1,0,2,1,6,2,1,319,288,258,0,0,0,0,0,12,2006,207500
295,20,9600,6,5,1953,1953,1285,0,131,1416,1644,0,0,1644,1,0,1,0,3,1,7,2,2,418,110,0,0,0,0,0,0,10,2009,167000
1200,20,11235,4,5,1963,1979,547,0,504,1051,1382,0,0,1382,0,0,1,1,3,1,6,1,2,459,0,82,0,0,0,0,0,10,2006,148000
114,20,21000,6,5,1953,1953,35,869,905,1809,2259,0,0,2259,1,0,2,0,3,1,7,2,2,450,166,120,192,0,0,0,0,10,2007,217000
246,20,10400,7,5,1988,1988,929,0,916,1845,1872,0,0,1872,0,1,2,0,3,1,6,1,2,604,197,39,0,0,0,0,0,6,2006,241500
416,20,8899,7,5,2007,2007,24,0,1316,1340,1340,0,0,1340,0,0,2,0,3,1,6,0,2,396,100,30,0,0,0,0,0,8,2007,181134
770,60,53504,8,5,2003,2003,1416,0,234,1650,1690,1589,0,3279,1,0,3,1,4,1,12,1,3,841,503,36,0,0,210,0,0,6,2010,538000
162,60,13688,9,5,2003,2004,1016,0,556,1572,1572,1096,0,2668,1,0,2,1,3,1,10,2,3,726,400,0,0,0,0,0,0,3,2008,412500
679,20,11844,8,5,2008,2008,0,0,2046,2046,2046,0,0,2046,0,0,2,1,3,1,7,1,3,834,322,82,0,0,0,0,0,7,2009,372500
412,190,34650,5,5,1955,1955,1056,0,0,1056,1056,0,0,1056,1,0,1,0,3,1,5,0,2,572,264,0,0,0,0,0,0,1,2006,145000
1141,20,7350,5,7,1951,1951,852,0,100,952,952,0,0,952,1,0,1,0,2,1,4,0,2,840,0,0,0,0,0,0,0,6,2008,139000
39,20,7922,5,7,1953,2007,731,0,326,1057,1057,0,0,1057,1,0,1,0,3,1,5,0,1,246,0,52,0,0,0,0,0,1,2010,109000
1080,20,8775,5,5,1994,1994,495,0,495,990,990,0,0,990,0,0,1,0,3,1,5,0,1,299,0,64,0,0,0,0,0,4,2007,126000
1353,50,6000,6,9,1937,2000,0,0,698,698,786,390,0,1176,0,0,1,0,2,1,4,0,2,624,210,0,0,0,0,0,0,7,2009,134900
2,20,9600,6,8,1976,1976,978,0,284,1262,1262,0,0,1262,0,1,2,0,3,1,6,1,2,460,298,0,0,0,0,0,0,5,2007,181500
248,20,11310,6,5,1954,1954,0,0,1367,1367,1375,0,0,1375,0,0,1,0,2,1,5,1,2,451,0,30,0,0,0,0,0,6,2006,140000
1336,20,9650,6,5,1977,1977,686,0,664,1350,1334,0,0,1334,0,1,2,0,2,1,6,1,2,630,0,16,0,0,0,0,0,4,2009,167900
666,60,11194,8,5,2000,2000,0,0,1406,1406,1454,482,0,1936,0,0,2,1,3,1,7,1,2,504,188,124,0,0,0,0,0,11,2006,230500
1383,70,7200,7,7,1920,1950,0,0,596,596,998,764,0,1762,1,0,1,1,4,1,8,0,2,576,36,0,221,0,0,0,0,10,2006,157000
1088,60,10574,8,5,2005,2006,0,0,1082,1082,1082,871,0,1953,0,0,2,1,3,1,9,1,3,1043,160,50,0,0,0,0,0,5,2009,252000
1332,80,10780,5,5,1976,1976,483,0,428,911,954,0,0,954,0,0,1,0,3,1,6,0,2,576,0,0,0,0,0,0,0,7,2006,132500
93,30,13360,5,7,1921,2006,713,0,163,876,964,0,0,964,1,0,1,0,2,1,5,0,2,432,0,0,44,0,0,0,0,8,2009,163500
382,20,7200,7,5,2006,2006,0,0,1293,1293,1301,0,0,1301,1,0,2,0,2,1,5,1,2,572,216,121,0,0,0,0,0,8,2006,187750
115,70,7259,6,8,1945,2002,774,150,104,1028,1436,884,0,2320,1,0,2,1,3,1,9,1,1,180,224,0,0,0,0,0,0,7,2007,259500
1061,120,4920,8,5,2001,2001,616,0,722,1338,1338,0,0,1338,1,0,2,0,2,1,6,0,2,582,0,0,170,0,0,0,0,4,2010,213500
255,20,8400,5,6,1957,1957,922,0,392,1314,1314,0,0,1314,1,0,1,0,3,1,5,0,1,294,250,0,0,0,0,0,0,6,2010,145000
430,20,11457,6,5,1988,1988,1005,0,387,1392,1412,0,0,1412,1,0,2,0,3,1,6,1,2,576,0,0,169,0,0,0,0,3,2009,175000
589,20,25095,5,8,1968,2003,1324,0,113,1437,1473,0,0,1473,2,0,1,0,1,1,5,2,1,452,0,48,0,0,60,0,0,6,2009,143000
