age,education,day,month,y,duration
29,secondary,28,may,no,126
42,secondary,7,may,no,425
43,secondary,17,apr,no,113
27,secondary,30,jan,no,403
39,primary,20,may,no,625
29,tertiary,29,jul,no,225
58,secondary,2,feb,no,156
44,secondary,8,may,no,414
49,tertiary,9,jul,no,87
49,secondary,5,jun,no,19
38,secondary,17,apr,no,196
41,primary,9,may,no,2462
30,secondary,3,jun,no,159
36,secondary,23,may,no,98
36,secondary,17,jun,no,59
36,tertiary,14,may,no,75
53,secondary,7,apr,no,413
57,tertiary,25,jul,no,159
55,tertiary,5,jun,no,61
30,primary,5,feb,no,41
59,secondary,29,may,no,57
50,tertiary,8,may,no,207
35,secondary,14,aug,no,414
39,secondary,30,jan,no,82
41,secondary,6,may,no,311
30,secondary,5,feb,no,11
33,secondary,5,feb,no,45
44,tertiary,14,aug,yes,190
30,tertiary,12,jan,yes,316
26,primary,16,may,no,320
39,secondary,4,jun,no,193
51,tertiary,23,jul,no,71
28,secondary,9,sep,no,1
32,tertiary,10,aug,yes,235
31,secondary,8,aug,no,174
31,secondary,26,may,no,70
31,secondary,11,aug,no,215
42,secondary,5,feb,no,98
40,secondary,8,may,no,598
35,secondary,20,aug,no,82
46,tertiary,14,oct,no,146
29,secondary,15,may,no,132
41,secondary,19,aug,no,55
52,secondary,27,may,no,227
59,tertiary,20,may,no,446
71,tertiary,27,oct,no,327
51,primary,7,aug,no,111
38,secondary,2,feb,no,60
48,tertiary,19,aug,no,331
40,secondary,13,may,no,64
45,secondary,6,feb,no,8
39,tertiary,27,aug,no,147
42,tertiary,14,aug,no,103
31,secondary,12,may,no,144
30,tertiary,6,may,yes,984
35,tertiary,14,may,no,107
41,secondary,9,jul,no,126
45,unknown,5,feb,no,58
40,secondary,12,jun,no,138
53,primary,20,may,no,121
48,tertiary,23,jul,no,350
60,primary,27,jun,no,244
48,tertiary,26,may,yes,208
32,secondary,21,may,no,171
42,tertiary,11,aug,no,101
39,secondary,20,jun,no,16
37,secondary,11,may,no,152
35,secondary,14,jul,no,167
34,tertiary,20,aug,no,262
55,primary,27,jun,no,392
45,secondary,16,jul,no,124
56,primary,21,apr,yes,243
31,secondary,31,jul,no,180
37,secondary,12,may,no,178
50,primary,13,may,no,234
36,secondary,18,nov,no,82
35,tertiary,15,may,no,759
56,secondary,20,jun,no,361
28,secondary,6,may,no,150
37,secondary,21,nov,no,10
32,tertiary,21,may,no,91
53,unknown,19,aug,no,160
44,primary,9,feb,no,290
32,secondary,17,apr,no,637
41,tertiary,28,jan,no,227
33,secondary,18,may,no,278
40,secondary,12,jun,no,52
36,secondary,20,jun,no,10
43,tertiary,11,may,no,313
58,unknown,5,jun,no,307
53,primary,20,jun,no,23
41,primary,12,may,no,217
49,primary,18,nov,no,142
35,tertiary,5,aug,no,37
23,secondary,3,jun,no,100
32,secondary,25,jul,no,209
40,secondary,16,jun,no,208
39,secondary,6,jun,no,95
38,unknown,13,may,no,25
36,primary,26,jun,no,277
28,secondary,30,jul,no,269
35,primary,30,may,no,521
33,secondary,23,may,no,496
26,secondary,3,jun,yes,482
63,secondary,16,nov,no,138
54,secondary,31,jul,no,83
69,secondary,3,sep,no,2055
54,primary,20,apr,no,280
28,tertiary,13,may,no,101
40,primary,9,feb,no,171
26,secondary,9,jul,no,116
40,secondary,20,nov,no,517
48,secondary,7,aug,no,84
55,secondary,2,jun,no,266
46,secondary,17,jun,no,117
50,primary,21,nov,no,61
53,secondary,28,may,no,59
26,secondary,28,jul,no,76
33,tertiary,11,aug,yes,699
45,secondary,20,nov,no,215
31,tertiary,29,apr,no,153
35,secondary,20,may,no,247
33,tertiary,8,jul,no,454
32,tertiary,18,nov,no,74
45,tertiary,12,may,no,253
37,secondary,8,aug,yes,1306
31,secondary,13,nov,yes,160
33,tertiary,19,nov,no,299
40,tertiary,20,apr,no,38
58,secondary,18,nov,no,509
53,secondary,17,jun,no,107
48,primary,2,jun,no,345
50,tertiary,19,aug,no,329
53,primary,14,may,no,171
34,tertiary,18,nov,no,72
55,secondary,30,jul,no,95
29,tertiary,29,jan,no,346
47,tertiary,24,jul,no,120
39,unknown,3,feb,no,254
34,tertiary,17,apr,no,28
49,secondary,23,may,no,283
48,secondary,9,jul,no,313
36,secondary,6,feb,no,236
30,tertiary,5,may,no,57
51,primary,19,nov,no,169
41,secondary,29,aug,no,76
34,secondary,26,may,no,317
33,secondary,22,jul,no,270
33,tertiary,27,mar,no,101
29,secondary,12,may,no,460
61,tertiary,3,apr,no,224
38,tertiary,15,apr,yes,139
58,secondary,20,apr,no,861
25,secondary,4,jun,yes,136
58,tertiary,19,nov,no,697
52,secondary,26,may,no,63
52,secondary,15,may,no,146
54,secondary,21,nov,no,490
35,secondary,9,may,yes,617
32,tertiary,2,jun,no,149
36,secondary,11,may,no,111
36,secondary,17,nov,no,130
31,secondary,1,jul,no,281
30,primary,4,jul,no,538
60,primary,22,aug,no,195
28,secondary,7,apr,no,304
50,secondary,2,jun,no,88
42,secondary,17,jun,no,171
30,secondary,16,may,no,679
57,secondary,17,nov,no,92
59,primary,18,may,no,110
31,primary,23,may,no,559
42,secondary,8,feb,no,203
43,secondary,19,aug,no,124
39,tertiary,2,jun,no,174
60,secondary,28,aug,no,433
32,unknown,18,may,no,291
44,tertiary,3,feb,no,111
24,secondary,30,may,no,86
52,primary,12,aug,no,128
43,secondary,9,apr,no,290
33,tertiary,27,aug,yes,445
47,tertiary,5,may,no,190
50,secondary,14,may,no,554
48,secondary,17,nov,no,125
35,secondary,22,aug,no,77
45,secondary,7,jul,no,96
32,tertiary,9,may,no,179
35,tertiary,25,jul,yes,743
28,secondary,18,feb,yes,416
37,tertiary,5,jun,no,338
45,primary,15,jul,yes,878
58,tertiary,9,jun,no,112
43,tertiary,29,jan,no,153
57,secondary,5,feb,yes,1063
33,secondary,14,may,yes,888
37,secondary,10,jul,no,140
33,tertiary,5,aug,no,122
52,primary,15,may,no,148
34,primary,20,may,no,106
36,secondary,27,feb,no,59
38,secondary,29,may,no,126
35,primary,5,may,no,176
40,secondary,17,apr,no,342
45,primary,9,jun,no,213
56,primary,7,may,no,97
35,secondary,7,jul,no,39
52,secondary,27,jan,yes,342
34,secondary,27,may,no,170
36,secondary,7,may,no,162
35,secondary,6,may,no,438
47,secondary,29,may,no,56
83,primary,13,sep,no,175
43,tertiary,7,aug,no,352
44,secondary,20,apr,yes,586
56,tertiary,30,jun,no,444
45,secondary,4,feb,no,692
56,secondary,2,jun,no,136
52,tertiary,25,may,yes,272
33,primary,21,nov,no,552
39,secondary,1,apr,no,233
36,tertiary,28,aug,no,131
41,secondary,8,may,no,177
32,secondary,29,may,no,315
29,tertiary,16,may,no,16
47,tertiary,20,jun,no,447
41,secondary,21,aug,no,429
45,tertiary,18,nov,no,100
53,tertiary,28,jan,no,176
37,secondary,5,may,no,159
51,secondary,25,aug,no,280
33,tertiary,3,feb,no,54
58,secondary,27,aug,no,88
33,secondary,2,mar,no,76
47,secondary,14,aug,no,103
35,tertiary,19,nov,no,274
46,secondary,14,may,no,218
58,secondary,7,aug,yes,221
49,tertiary,3,feb,no,298
55,primary,6,jun,no,152
41,tertiary,25,aug,no,140
45,secondary,2,feb,no,83
39,secondary,3,dec,yes,472
46,secondary,6,may,no,267
46,secondary,31,jul,no,37
36,secondary,1,apr,no,131
37,tertiary,30,may,no,371
35,secondary,16,may,no,95
39,secondary,16,apr,no,772
28,secondary,5,feb,no,134
58,secondary,10,feb,yes,511
20,secondary,11,may,no,172
52,secondary,22,aug,no,22
38,secondary,21,may,no,73
51,tertiary,17,apr,no,97
39,secondary,21,may,no,298
58,secondary,18,aug,no,27
38,tertiary,26,may,no,68
33,secondary,10,jul,no,181
37,secondary,3,jul,no,112
45,tertiary,10,sep,yes,84
41,tertiary,5,may,no,251
39,secondary,18,nov,no,96
69,primary,14,aug,no,230
40,secondary,29,may,no,37
47,primary,6,jun,no,145
52,secondary,11,jul,no,94
33,tertiary,16,apr,no,77
54,primary,26,aug,no,385
20,primary,12,jul,no,273
36,secondary,11,may,no,61
47,secondary,17,nov,no,564
47,secondary,21,nov,no,129
31,tertiary,29,aug,no,63
57,primary,26,mar,no,181
51,secondary,27,may,no,1576
38,secondary,15,may,no,167
33,secondary,23,may,no,509
27,secondary,7,sep,no,11
53,unknown,6,feb,no,137
32,primary,31,jul,no,77
48,secondary,16,apr,no,635
67,unknown,4,aug,no,320
30,secondary,16,jul,yes,561
37,secondary,16,sep,no,234
64,secondary,8,mar,yes,409
35,secondary,31,jul,no,30
31,secondary,21,jul,no,357
46,tertiary,20,aug,no,50
29,secondary,8,jul,no,115
58,primary,12,may,no,470
43,secondary,20,apr,no,390
31,tertiary,20,nov,no,120
30,secondary,2,aug,no,226
46,secondary,20,jun,yes,1023
36,secondary,11,may,yes,629
28,secondary,1,jun,yes,347
38,primary,19,nov,no,219
36,secondary,20,jun,no,44
56,tertiary,19,aug,no,113
31,primary,2,feb,no,19
38,secondary,5,may,no,87
44,primary,4,jun,no,89
47,secondary,21,may,yes,403
35,tertiary,20,apr,yes,213
34,secondary,15,jul,no,144
31,tertiary,18,nov,no,89
52,tertiary,10,nov,no,133
71,secondary,9,nov,no,379
54,tertiary,29,jul,no,34
31,secondary,21,nov,no,214
28,tertiary,18,jan,no,204
56,secondary,22,jul,no,605
57,primary,28,may,no,269
51,secondary,18,nov,no,82
55,secondary,12,may,no,82
59,primary,19,may,no,63
53,secondary,20,nov,no,64
31,secondary,17,apr,no,268
54,primary,5,may,no,305
31,secondary,5,may,no,290
45,primary,26,may,no,90
41,tertiary,7,aug,yes,273
59,unknown,19,nov,no,103
32,secondary,7,jul,yes,297
31,tertiary,24,jun,no,351
34,tertiary,29,jan,no,114
53,secondary,30,jan,no,103
50,unknown,29,may,no,359
55,secondary,5,feb,no,445
50,primary,28,aug,no,119
32,secondary,22,jul,no,503
35,secondary,13,may,no,409
29,tertiary,22,may,yes,293
31,secondary,21,jul,no,270
33,secondary,13,may,no,74
43,secondary,2,feb,no,229
35,secondary,3,jun,yes,1363
43,secondary,4,jun,no,227
37,secondary,28,may,no,91
40,secondary,7,may,no,201
30,primary,13,apr,no,686
52,primary,13,may,yes,650
29,primary,16,may,no,326
53,tertiary,19,nov,no,442
49,tertiary,19,may,no,163
43,tertiary,2,feb,no,319
46,primary,6,feb,no,80
48,primary,19,may,no,263
52,secondary,23,jul,no,59
47,tertiary,20,jun,no,130
32,tertiary,4,feb,no,82
58,secondary,22,aug,no,167
73,primary,20,apr,yes,345
38,secondary,11,aug,no,63
25,secondary,16,jul,no,130
27,secondary,25,jul,no,190
69,unknown,13,aug,no,368
57,primary,11,may,no,108
38,secondary,20,apr,yes,379
32,secondary,21,oct,yes,294
56,primary,20,jun,no,81
45,primary,14,oct,no,108
51,tertiary,5,jun,no,303
55,secondary,5,nov,no,111
53,secondary,29,jul,no,86
53,secondary,12,may,no,305
34,tertiary,29,may,no,399
55,secondary,12,may,no,148
31,secondary,29,aug,no,245
30,tertiary,4,aug,yes,288
57,primary,1,jul,no,215
41,secondary,17,nov,no,148
35,tertiary,29,aug,no,92
34,secondary,17,apr,no,380
24,secondary,12,may,yes,762
55,tertiary,16,may,no,409
43,tertiary,13,oct,no,1573
36,tertiary,28,jan,no,60
29,secondary,23,may,no,98
34,tertiary,29,may,no,578
25,secondary,14,apr,no,111
33,secondary,4,nov,no,86
45,tertiary,9,jun,no,63
42,secondary,15,jul,no,462
47,primary,3,jun,yes,2456
31,secondary,12,may,no,220
37,secondary,17,apr,no,100
39,primary,15,may,no,259
47,secondary,29,aug,no,90
38,tertiary,8,aug,no,188
34,tertiary,20,apr,no,7
43,secondary,21,jul,no,231
32,tertiary,26,aug,no,10
30,secondary,29,jan,no,326
39,unknown,21,nov,no,573
31,secondary,12,may,yes,228
33,primary,6,aug,no,139
36,secondary,18,jun,no,60
53,secondary,20,jun,no,49
26,secondary,29,jan,no,297
34,secondary,21,jul,no,296
56,tertiary,6,may,no,100
32,tertiary,27,aug,no,88
52,tertiary,21,nov,no,328
39,tertiary,9,jun,no,77
41,secondary,25,jul,no,92
30,secondary,26,aug,no,130
45,primary,28,jan,no,64
36,tertiary,17,nov,no,501
32,primary,27,may,no,321
32,tertiary,8,oct,no,282
43,secondary,25,aug,yes,363
53,tertiary,27,aug,no,202
23,secondary,29,may,no,409
54,primary,11,may,no,194
38,unknown,6,may,no,100
45,secondary,5,feb,no,617
41,secondary,15,may,no,27
25,secondary,15,may,no,244
28,tertiary,18,jun,no,54
31,secondary,15,jul,no,364
43,tertiary,3,jun,no,164
44,tertiary,5,aug,no,166
59,tertiary,6,may,no,264
38,tertiary,21,jul,no,361
35,secondary,28,aug,no,104
50,primary,9,jul,no,233
27,secondary,18,may,no,165
34,tertiary,14,aug,no,227
58,secondary,12,may,yes,985
29,secondary,28,may,no,114
57,secondary,18,may,yes,603
44,tertiary,25,jul,no,63
37,tertiary,7,jul,yes,224
37,primary,20,may,no,412
34,secondary,20,aug,yes,63
45,secondary,1,sep,no,691
41,primary,14,may,no,35
42,secondary,14,aug,no,110
36,secondary,21,may,no,147
43,tertiary,22,sep,yes,83
28,secondary,17,jul,no,164
32,secondary,2,apr,yes,243
42,secondary,5,may,no,215
30,primary,21,nov,no,569
45,secondary,5,may,no,301
52,tertiary,30,jan,no,131
33,primary,17,apr,no,114
34,secondary,14,apr,no,232
44,primary,14,apr,yes,250
55,secondary,28,sep,no,80
31,secondary,26,may,no,269
33,secondary,15,may,no,612
53,unknown,20,jun,no,39
46,secondary,6,may,no,416
51,secondary,2,jun,no,392
47,primary,26,aug,no,185
53,primary,9,apr,no,207
72,secondary,3,sep,no,531
43,secondary,14,may,no,273
27,secondary,28,jan,no,177
34,secondary,21,aug,no,398
47,secondary,15,apr,no,177
38,tertiary,8,aug,no,230
59,tertiary,30,apr,no,119
46,secondary,29,jan,no,79
36,secondary,20,nov,no,158
46,secondary,5,feb,no,69
81,secondary,7,dec,no,164
49,primary,6,may,no,246
40,secondary,6,may,no,60
44,secondary,6,may,no,111
29,tertiary,24,jul,no,408
35,secondary,18,nov,no,83
50,primary,8,jul,no,173
47,primary,7,aug,no,152
46,tertiary,15,feb,yes,295
36,secondary,2,feb,no,114
28,tertiary,5,may,no,125
37,unknown,4,may,yes,1063
36,secondary,30,jan,no,706
51,tertiary,2,jul,no,248
52,primary,26,aug,no,361
43,secondary,2,feb,no,135
33,tertiary,20,aug,yes,588
46,unknown,30,apr,no,247
32,secondary,7,may,no,343
29,primary,17,apr,no,202
52,secondary,17,nov,no,215
55,tertiary,18,may,yes,616
46,primary,8,aug,no,263
42,primary,23,jul,no,98
54,secondary,15,jun,no,439
33,secondary,12,may,no,89
49,secondary,2,jun,no,230
29,secondary,18,may,no,16
33,secondary,20,apr,no,54
40,secondary,4,jun,no,126
25,secondary,29,jul,no,121
51,secondary,2,feb,yes,467
73,secondary,4,sep,no,73
57,primary,6,may,no,276
27,tertiary,29,jan,no,242
30,secondary,17,nov,no,548
34,tertiary,5,feb,no,102
50,tertiary,17,jun,no,200
51,tertiary,19,nov,no,276
51,secondary,13,may,no,332
45,secondary,13,aug,no,536
40,secondary,21,nov,no,199
33,tertiary,29,aug,no,91
32,secondary,28,jan,no,112
31,secondary,13,may,no,161
56,secondary,21,jul,no,71
46,secondary,6,jun,no,40
61,secondary,31,jul,no,470
33,secondary,20,jun,no,27
58,tertiary,30,jan,no,168
54,secondary,15,sep,yes,106
34,tertiary,31,jul,no,68
28,tertiary,29,sep,yes,845
46,secondary,21,nov,no,192
53,tertiary,22,apr,yes,307
36,tertiary,23,may,no,539
45,primary,13,may,no,118
55,tertiary,5,aug,yes,618
36,secondary,11,jul,no,393
40,tertiary,28,may,no,64
50,tertiary,12,aug,no,121
54,secondary,28,oct,no,300
33,tertiary,12,aug,no,284
41,primary,15,jul,yes,955
33,secondary,21,may,no,151
31,secondary,2,jun,no,147
42,secondary,18,nov,no,203
56,secondary,17,nov,no,110
59,primary,28,jul,no,81
36,primary,14,jul,no,179
26,secondary,25,jul,no,129
56,unknown,23,jun,no,54
58,tertiary,21,nov,no,53
35,primary,30,may,no,148
26,tertiary,5,may,no,247
48,primary,14,may,no,158
40,secondary,30,may,no,113
38,secondary,22,may,no,94
51,tertiary,11,jul,no,222
47,primary,14,may,no,143
30,primary,28,may,no,125
55,secondary,20,jun,no,65
53,secondary,6,jun,no,161
37,secondary,20,may,no,168
55,secondary,13,oct,no,135
42,secondary,28,jan,no,69
35,tertiary,18,may,no,166
30,tertiary,2,feb,no,124
38,primary,17,apr,no,239
28,secondary,9,may,no,175
32,secondary,5,feb,no,280
34,tertiary,9,mar,yes,116
54,secondary,31,jul,no,11
45,unknown,18,nov,no,53
40,secondary,26,may,yes,175
60,tertiary,19,aug,no,56
37,secondary,22,jul,no,438
54,primary,12,may,no,77
31,secondary,15,may,no,214
30,tertiary,22,oct,yes,127
49,tertiary,31,aug,no,83
32,secondary,11,aug,no,382
53,tertiary,11,jun,no,74
51,tertiary,19,aug,no,95
23,unknown,12,may,yes,411
33,secondary,8,may,no,87
42,secondary,15,jul,no,231
27,primary,3,jun,no,550
31,secondary,11,may,no,360
25,tertiary,19,feb,no,266
34,tertiary,8,aug,no,371
31,tertiary,15,may,no,48
49,tertiary,11,jun,yes,586
37,secondary,13,may,no,466
46,secondary,15,may,yes,1263
42,primary,19,nov,yes,1057
44,secondary,19,may,no,131
36,secondary,20,apr,no,9
39,secondary,12,may,yes,612
57,primary,21,jul,no,67
39,secondary,20,jun,no,264
50,secondary,21,nov,no,13
60,tertiary,27,may,no,498
61,tertiary,18,aug,no,212
30,tertiary,30,dec,no,158
42,secondary,10,jul,no,272
35,secondary,23,may,no,185
24,secondary,30,apr,yes,567
43,primary,15,may,no,192
41,tertiary,27,feb,no,123
34,tertiary,15,may,no,153
57,tertiary,25,jul,no,394
28,secondary,17,apr,no,873
31,secondary,23,may,no,104
23,secondary,4,jun,no,111
44,primary,28,jul,no,58
72,primary,28,jun,no,348
48,primary,4,jun,no,109
36,secondary,11,jul,no,252
50,tertiary,18,nov,no,283
41,secondary,14,may,no,87
37,tertiary,3,jun,no,291
52,secondary,17,apr,no,267
43,primary,15,may,no,347
52,secondary,8,may,no,132
34,tertiary,18,nov,no,250
28,secondary,8,jul,yes,1767
29,secondary,21,jul,no,210
42,secondary,17,nov,no,158
57,secondary,4,may,no,490
46,secondary,20,apr,no,173
47,secondary,22,may,no,152
42,tertiary,24,jul,no,217
60,secondary,26,mar,no,454
48,tertiary,18,jun,no,103
56,unknown,30,jul,no,121
33,tertiary,18,jul,no,207
58,secondary,14,aug,no,386
59,primary,7,aug,no,1934
25,secondary,17,apr,no,608
41,secondary,19,nov,no,291
59,secondary,3,feb,no,251
29,secondary,18,may,no,72
50,secondary,18,nov,no,177
35,tertiary,20,nov,no,370
51,secondary,2,nov,no,117
49,secondary,4,jun,no,96
46,secondary,11,may,no,50
54,secondary,27,jan,yes,565
46,secondary,20,nov,no,120
31,secondary,30,jul,no,113
28,secondary,18,may,yes,431
64,secondary,13,feb,no,121
24,secondary,7,may,no,59
38,secondary,9,jun,no,174
43,tertiary,9,jun,yes,901
34,tertiary,9,may,no,162
24,secondary,28,may,no,333
37,secondary,20,apr,no,249
32,primary,26,may,no,185
52,tertiary,8,may,no,466
60,tertiary,15,jan,yes,295
47,tertiary,9,jun,no,100
50,secondary,29,oct,yes,215
33,tertiary,29,aug,no,66
49,primary,4,jun,no,39
41,secondary,19,aug,no,290
52,primary,6,may,no,213
30,tertiary,18,aug,no,75
50,primary,13,may,no,131
36,tertiary,22,jul,yes,560
48,primary,17,nov,no,62
30,secondary,27,may,yes,189
38,secondary,29,jan,no,207
41,secondary,14,may,no,568
26,tertiary,28,may,no,438
32,tertiary,14,jul,no,460
36,secondary,22,aug,no,381
42,unknown,18,may,no,10
51,tertiary,14,may,no,178
53,secondary,5,feb,no,8
31,secondary,19,nov,no,46
34,tertiary,2,jun,no,87
45,secondary,14,apr,no,565
36,primary,6,feb,no,258
28,secondary,25,jul,no,133
36,tertiary,13,aug,no,342
51,secondary,18,aug,no,498
33,secondary,21,may,yes,521
42,secondary,30,jul,no,158
48,tertiary,31,jul,no,153
54,tertiary,19,nov,no,122
32,secondary,2,feb,no,63
43,tertiary,14,jul,no,74
57,secondary,22,feb,no,219
42,tertiary,5,feb,no,393
44,tertiary,30,apr,yes,381
39,secondary,8,apr,no,284
33,primary,12,may,no,172
51,tertiary,13,jul,yes,371
55,tertiary,13,may,no,318
28,secondary,28,may,no,8
53,secondary,8,apr,no,97
59,tertiary,27,mar,yes,234
51,secondary,16,jun,yes,721
29,secondary,2,nov,no,59
57,primary,19,may,no,455
31,secondary,11,aug,no,312
42,secondary,15,may,no,164
37,tertiary,22,aug,no,132
33,secondary,20,may,no,201
37,secondary,5,jun,no,447
55,tertiary,12,aug,no,1650
48,unknown,30,jul,no,166
34,secondary,17,apr,no,1364
39,unknown,2,feb,no,731
54,secondary,6,jun,no,330
55,secondary,5,jun,no,40
30,tertiary,18,nov,no,329
49,secondary,17,apr,no,771
48,primary,28,jan,no,263
55,tertiary,14,aug,no,151
39,secondary,4,jun,no,282
30,tertiary,16,jul,no,91
32,tertiary,21,may,no,83
41,unknown,29,may,no,117
73,tertiary,5,feb,no,133
29,tertiary,16,nov,yes,238
25,secondary,25,jul,no,168
38,secondary,12,may,no,354
28,tertiary,6,may,no,911
54,secondary,10,aug,yes,559
33,secondary,6,apr,no,216
45,tertiary,11,aug,no,425
73,tertiary,22,jun,no,68
56,secondary,20,aug,no,184
58,secondary,26,may,yes,165
41,secondary,5,feb,no,13
36,tertiary,20,jun,no,519
37,tertiary,6,aug,no,323
57,secondary,9,jul,no,1272
49,secondary,21,nov,no,60
67,unknown,14,jun,yes,278
60,primary,18,aug,no,142
45,primary,11,may,no,40
36,secondary,23,jul,yes,192
37,secondary,29,may,no,148
52,tertiary,5,aug,no,112
47,secondary,15,may,no,141
37,secondary,4,jun,no,125
25,secondary,7,may,no,346
34,secondary,4,may,yes,714
49,primary,16,jun,no,73
51,secondary,9,may,no,167
32,secondary,28,jan,no,38
47,secondary,22,aug,no,136
25,tertiary,21,jul,yes,857
44,primary,17,jun,no,291
34,secondary,19,apr,no,237
32,secondary,20,apr,no,121
58,tertiary,5,aug,no,371
46,secondary,15,jul,no,232
29,tertiary,5,jun,no,399
33,tertiary,28,jan,no,144
31,secondary,13,may,no,127
26,secondary,12,may,no,215
31,tertiary,20,nov,yes,1532
51,primary,7,may,no,355
47,secondary,20,jun,no,152
30,tertiary,14,apr,yes,111
37,secondary,26,may,no,114
51,tertiary,19,nov,no,171
34,tertiary,3,jun,no,120
31,secondary,28,aug,no,322
37,tertiary,19,jun,no,395
51,secondary,20,apr,no,379
37,tertiary,7,aug,no,3422
36,secondary,9,may,no,137
34,tertiary,22,aug,no,289
47,primary,4,feb,no,147
45,primary,28,may,no,215
46,secondary,12,aug,yes,645
55,secondary,20,may,no,210
56,secondary,9,jun,no,47
56,unknown,12,aug,no,465
36,tertiary,3,feb,no,110
53,secondary,13,may,no,101
33,secondary,9,jul,no,125
31,secondary,27,aug,no,27
44,primary,12,may,no,79
24,secondary,20,apr,no,369
52,primary,17,jun,no,134
55,primary,5,aug,no,67
39,secondary,8,may,yes,491
50,secondary,7,aug,no,226
58,tertiary,24,aug,no,420
35,tertiary,29,jan,no,309
53,tertiary,18,nov,no,90
49,secondary,5,may,no,135
36,secondary,4,jun,no,622
41,secondary,14,may,yes,874
29,secondary,23,may,no,426
34,tertiary,4,may,no,79
40,secondary,9,jun,no,356
46,tertiary,6,may,no,221
42,tertiary,5,nov,no,298
30,secondary,21,may,no,154
57,tertiary,8,aug,no,448
41,secondary,8,jul,no,104
42,tertiary,5,jun,no,323
45,secondary,7,dec,yes,344
